age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
48,Private,10,Sales,White,Female,0,0,55,0
26,Private,9,Farming-fishing,White,Male,0,0,55,0
21,Private,9,Handlers-cleaners,White,Male,0,0,38,0
31,Private,13,Other-service,White,Male,0,0,40,0
38,Private,13,Exec-managerial,White,Male,0,0,40,0
21,Private,9,Other-service,White,Female,0,0,40,0
35,Private,13,Transport-moving,White,Male,0,0,40,0
45,Private,13,Prof-specialty,White,Male,0,0,50,0
19,Private,9,Other-service,White,Female,0,0,15,0
22,Private,3,Handlers-cleaners,White,Male,0,0,40,0
47,Private,16,Prof-specialty,White,Female,0,0,23,0
30,Private,6,Craft-repair,White,Male,0,0,40,0
36,Private,10,Adm-clerical,White,Female,0,0,40,0
43,Local-gov,10,Exec-managerial,White,Female,0,0,40,0
25,Private,9,Craft-repair,White,Male,0,0,40,0
19,Private,9,Other-service,White,Female,0,0,32,0
53,Federal-gov,9,Exec-managerial,White,Female,0,0,58,0
32,Private,9,Other-service,White,Female,0,0,40,0
34,Private,7,Transport-moving,White,Male,0,0,40,0
51,Self-emp-inc,10,Sales,White,Male,0,0,40,0
24,Private,10,Farming-fishing,White,Male,0,0,45,0
25,Private,13,Craft-repair,White,Male,0,0,40,0
56,Private,4,Adm-clerical,White,Male,0,0,40,0
33,Private,13,Exec-managerial,White,Male,0,0,45,0
51,Private,9,Craft-repair,White,Male,0,0,40,0
19,Private,7,Other-service,White,Female,0,0,40,0
60,Local-gov,10,Adm-clerical,White,Female,0,0,35,0
69,Federal-gov,7,Adm-clerical,White,Female,0,0,20,0
36,Private,6,Handlers-cleaners,White,Male,0,0,40,0
26,Private,10,Prof-specialty,White,Female,0,0,35,0
21,Private,10,Other-service,White,Male,0,0,25,0
54,Private,13,Tech-support,White,Male,0,0,40,0
65,Local-gov,9,Other-service,Black,Female,0,0,25,0
34,Private,10,Other-service,White,Male,0,0,40,0
35,Private,9,Craft-repair,White,Male,0,0,46,0
32,Private,13,Exec-managerial,White,Male,0,0,40,0
33,Private,9,Transport-moving,White,Male,0,0,87,0
28,?,10,?,Black,Female,0,0,40,0
64,Private,13,Prof-specialty,White,Female,0,0,30,0
17,Private,5,Farming-fishing,Black,Male,0,0,20,0
19,State-gov,10,Other-service,Black,Male,0,0,35,0
28,Local-gov,9,Protective-serv,White,Female,0,0,40,0
66,Self-emp-not-inc,13,Sales,White,Male,0,0,50,0
53,Private,9,Sales,White,Female,0,0,33,0
33,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,98,0
20,,8,,White,Female,0,0,35,0
32,Private,12,Handlers-cleaners,White,Male,5013,0,60,0
30,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,85,0
25,Private,9,Other-service,White,Female,0,0,30,0
48,Private,10,Sales,Black,Male,0,0,8,0
54,Private,13,Sales,White,Female,0,1408,38,0
21,?,9,?,White,Female,0,0,40,0
31,Private,9,Adm-clerical,White,Female,0,0,35,0
26,Private,9,Sales,White,Male,0,0,40,0
36,Private,9,Sales,Asian-Pac-Islander,Female,0,0,40,0
47,?,6,?,White,Female,0,0,20,0
34,Private,10,Sales,White,Female,0,0,40,0
32,Private,10,Craft-repair,White,Male,0,0,40,0
21,Private,10,Tech-support,White,Female,0,0,35,0
23,Local-gov,13,Prof-specialty,White,Female,0,1092,40,0
59,Federal-gov,13,Exec-managerial,White,Female,0,0,40,0
35,Private,13,Exec-managerial,White,Female,0,0,40,0
19,Private,10,Sales,White,Male,0,0,15,0
26,Local-gov,9,Craft-repair,White,Male,0,0,40,0
32,Private,10,Other-service,White,Female,0,0,36,0
37,Private,8,Other-service,White,Female,0,0,45,0
33,Private,13,Craft-repair,White,Male,2174,0,40,0
54,Private,9,Farming-fishing,White,Male,0,0,40,0
20,,9,,Other,Male,0,0,60,0
29,Private,14,Exec-managerial,White,Female,0,0,45,0
51,Private,5,Craft-repair,White,Male,0,0,30,0
26,,9,,White,Female,0,0,40,0
46,Private,9,Transport-moving,White,Male,0,0,40,0
30,Private,9,Exec-managerial,White,Female,0,0,40,0
56,Local-gov,3,Transport-moving,White,Male,0,0,40,0
22,,10,,White,Male,0,0,44,0
45,Private,9,Machine-op-inspct,White,Male,0,0,40,0
22,Private,9,Other-service,White,Male,0,2205,40,0
25,Private,11,Craft-repair,White,Male,0,0,45,0
41,Private,4,Other-service,White,Male,0,0,40,0
43,Private,9,Tech-support,White,Male,0,0,40,0
61,Federal-gov,10,Transport-moving,Black,Male,0,0,40,0
26,Private,10,Exec-managerial,Black,Female,0,0,40,0
29,Private,13,Exec-managerial,White,Male,0,0,40,0
64,?,13,?,Black,Female,0,0,8,0
24,Private,9,Other-service,White,Male,0,0,25,0
41,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,48,0
25,Private,13,Other-service,White,Female,0,0,20,0
32,Private,10,Tech-support,Black,Female,3887,0,40,0
23,Private,10,Exec-managerial,White,Male,0,0,50,0
20,Private,8,Machine-op-inspct,White,Female,0,0,40,0
40,Private,9,Handlers-cleaners,Black,Female,0,0,40,0
46,Local-gov,13,Prof-specialty,White,Female,0,0,43,0
58,,11,,White,Male,0,0,40,0
33,Private,8,Sales,White,Female,0,0,40,0
28,Private,9,Craft-repair,White,Male,0,0,60,0
61,Private,11,Adm-clerical,White,Male,0,0,40,0
30,Private,9,Machine-op-inspct,White,Male,0,0,40,0
30,Private,9,Transport-moving,White,Female,0,1669,70,0
22,Private,10,Other-service,White,Female,0,0,25,0
44,Private,12,Adm-clerical,White,Female,0,0,40,0
18,?,9,?,White,Male,0,0,40,0
64,Private,10,Exec-managerial,White,Male,0,0,40,0
36,Private,7,Adm-clerical,White,Female,0,0,40,0
25,Private,8,Other-service,Black,Male,3103,0,40,0
52,Private,9,Adm-clerical,White,Female,0,0,40,0
22,Private,11,Other-service,White,Female,0,0,12,0
59,,10,,Other,Male,0,0,40,0
43,Private,10,Craft-repair,White,Male,0,0,60,0
63,Private,6,Machine-op-inspct,White,Female,0,0,20,0
46,Private,3,Handlers-cleaners,White,Male,0,0,50,0
24,Private,9,Adm-clerical,White,Female,0,0,35,0
46,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,50,0
18,Private,6,Craft-repair,White,Male,0,0,30,0
65,Local-gov,9,Transport-moving,White,Male,0,0,20,0
51,Private,9,Adm-clerical,White,Female,0,0,40,0
21,Private,9,Sales,White,Male,0,0,40,0
19,Private,10,Adm-clerical,White,Male,0,0,30,0
39,Self-emp-not-inc,9,Exec-managerial,White,Male,0,0,50,0
26,Private,10,Sales,White,Male,0,0,45,0
52,State-gov,7,Transport-moving,White,Male,0,0,40,0
39,Private,13,Exec-managerial,White,Male,0,0,60,0
23,Private,10,Other-service,White,Female,0,0,40,0
32,Private,9,Machine-op-inspct,White,Male,0,0,40,0
33,Private,9,Adm-clerical,Black,Female,0,0,30,0
73,Private,4,Machine-op-inspct,White,Female,0,0,18,0
41,Private,10,Sales,Asian-Pac-Islander,Female,0,0,32,0
36,Private,10,Craft-repair,White,Male,0,0,40,0
58,Private,9,Craft-repair,White,Male,0,1902,40,0
35,Private,9,Machine-op-inspct,Black,Female,0,0,35,0
57,Private,10,Craft-repair,White,Male,0,0,40,0
40,Private,9,Adm-clerical,White,Female,0,0,45,0
57,Local-gov,13,Exec-managerial,White,Male,0,0,40,0
23,Private,10,Transport-moving,White,Male,0,0,15,0
18,?,10,?,White,Female,0,0,40,0
23,Private,9,Handlers-cleaners,White,Male,0,0,35,0
37,Local-gov,11,Other-service,Black,Female,0,0,32,0
30,Self-emp-inc,10,Exec-managerial,White,Female,0,0,60,0
29,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,40,0
17,Private,7,Farming-fishing,White,Male,0,0,40,0
21,Private,9,Craft-repair,White,Male,0,0,40,0
33,Private,9,Craft-repair,White,Male,0,0,43,0
46,Federal-gov,10,Exec-managerial,White,Female,0,0,50,0
20,?,10,?,White,Female,0,0,8,0
31,Private,7,Craft-repair,White,Male,0,0,40,0
34,Private,7,Handlers-cleaners,White,Male,0,0,40,0
17,Private,7,Other-service,White,Female,0,0,20,0
37,Private,4,Craft-repair,White,Male,0,0,40,0
61,Private,9,Exec-managerial,White,Female,0,0,40,0
42,Private,8,Farming-fishing,White,Male,0,0,40,0
24,Private,9,Machine-op-inspct,White,Female,0,0,40,0
26,,13,,White,Male,0,0,40,0
36,Private,10,Prof-specialty,White,Female,0,0,45,0
40,Private,10,Craft-repair,White,Male,0,0,52,0
58,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,35,0
43,Private,13,Exec-managerial,Black,Female,0,0,40,0
24,Private,13,Adm-clerical,White,Male,0,0,39,0
22,Private,9,Other-service,White,Male,0,0,40,0
27,Private,6,Craft-repair,White,Male,0,0,75,0
51,Private,9,Handlers-cleaners,White,Male,0,0,40,0
43,Local-gov,12,Tech-support,White,Male,0,0,43,0
42,Private,9,Handlers-cleaners,Black,Female,0,0,40,0
45,Private,9,Machine-op-inspct,Black,Male,0,0,48,0
27,Private,9,Transport-moving,White,Male,0,0,60,0
26,Private,13,Exec-managerial,White,Female,0,0,45,0
38,Self-emp-not-inc,11,Exec-managerial,White,Male,0,0,35,0
52,Private,9,Machine-op-inspct,White,Male,0,0,43,0
57,Private,12,Machine-op-inspct,White,Male,0,0,75,0
20,Private,8,Other-service,White,Male,0,0,30,0
25,Private,13,Tech-support,White,Male,0,0,40,0
23,Private,11,Adm-clerical,White,Female,0,0,40,0
32,?,3,?,White,Female,0,0,45,0
49,Private,10,Exec-managerial,Black,Female,0,0,60,0
51,Private,9,Exec-managerial,White,Female,0,0,60,0
47,Local-gov,9,Other-service,Black,Male,0,0,40,0
24,Private,9,Transport-moving,White,Female,0,0,50,0
27,Private,13,Adm-clerical,White,Female,0,0,40,0
37,Private,10,Machine-op-inspct,White,Male,0,0,52,0
43,Private,10,Sales,White,Male,0,0,45,0
47,Self-emp-not-inc,10,Craft-repair,White,Male,0,0,40,0
80,Private,11,Craft-repair,White,Male,0,0,24,0
47,Private,13,Craft-repair,White,Male,0,0,40,0
61,Private,9,Adm-clerical,White,Male,0,0,40,0
69,Private,9,Machine-op-inspct,White,Male,2538,0,40,0
25,Private,10,Other-service,White,Female,0,0,60,0
22,Private,10,Sales,White,Female,0,0,40,0
23,Private,9,Handlers-cleaners,White,Male,0,0,72,0
48,Private,9,Machine-op-inspct,White,Female,0,0,48,0
33,Private,9,Craft-repair,White,Male,0,0,50,0
25,Private,5,Handlers-cleaners,White,Male,0,0,40,0
23,Private,9,Adm-clerical,White,Female,0,0,40,0
38,Private,9,Tech-support,White,Male,0,0,45,0
30,Private,10,Transport-moving,White,Male,0,0,40,0
26,Private,13,Prof-specialty,White,Male,0,0,50,0
18,Private,9,Other-service,White,Male,0,0,12,0
42,Federal-gov,13,Exec-managerial,White,Female,0,0,40,0
34,Private,9,Machine-op-inspct,White,Female,0,0,40,0
18,Private,9,Sales,White,Female,0,0,40,0
17,Private,5,Sales,White,Female,0,0,30,0
64,,4,,White,Male,0,0,40,0
26,Private,9,Exec-managerial,White,Female,5013,0,40,0
19,Private,9,Handlers-cleaners,White,Male,0,0,40,0
27,Private,10,Sales,White,Male,0,0,40,0
34,Private,9,Adm-clerical,White,Female,0,0,36,0
60,Private,9,Sales,White,Female,0,0,50,0
49,Private,4,Handlers-cleaners,White,Male,0,0,40,0
32,Private,9,Machine-op-inspct,White,Male,0,0,40,0
34,Local-gov,7,Other-service,Black,Female,0,0,40,0
28,Private,9,Other-service,White,Female,0,0,46,0
60,Private,9,Other-service,White,Male,0,0,40,0
22,Self-emp-not-inc,9,Other-service,White,Male,0,0,40,0
54,State-gov,13,Prof-specialty,White,Male,0,0,70,0
18,Private,7,Priv-house-serv,White,Female,0,0,6,0
38,Private,2,Handlers-cleaners,White,Male,0,0,40,0
17,Private,6,Other-service,White,Male,0,0,30,0
23,,6,,White,Female,0,0,40,0
38,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,52,0
32,Private,10,Craft-repair,White,Male,0,0,40,0
51,Private,3,Farming-fishing,White,Male,0,0,70,0
29,Private,9,Other-service,Black,Female,0,0,40,0
58,Self-emp-not-inc,13,Prof-specialty,White,Female,0,0,40,0
46,Local-gov,7,Handlers-cleaners,Black,Male,0,0,40,0
24,Private,9,Transport-moving,Black,Male,0,0,40,0
19,Private,9,Craft-repair,White,Male,0,0,20,0
34,Private,7,Other-service,White,Female,0,0,40,0
54,Local-gov,9,Other-service,White,Female,0,0,30,0
64,Private,10,Exec-managerial,White,Female,0,0,3,0
23,Private,9,Adm-clerical,White,Male,0,0,46,0
26,Local-gov,13,Prof-specialty,Black,Female,0,0,40,0
22,State-gov,13,Prof-specialty,White,Female,0,0,40,0
39,Private,12,Adm-clerical,White,Female,0,0,45,0
53,Private,6,Craft-repair,Black,Male,0,0,40,0
50,Private,9,Craft-repair,White,Male,0,0,15,0
44,Private,8,Transport-moving,Black,Male,0,0,36,0
25,Private,7,Handlers-cleaners,White,Male,0,0,40,0
37,Private,4,Other-service,Black,Male,0,0,56,0
44,Self-emp-not-inc,13,Farming-fishing,White,Male,0,0,50,0
48,Local-gov,13,Prof-specialty,White,Female,0,0,60,0
37,Private,9,Sales,White,Female,0,0,25,0
17,Private,7,Sales,White,Female,0,0,8,0
39,Private,4,Other-service,White,Male,0,0,40,0
29,Private,10,Other-service,White,Female,0,0,28,0
28,Private,14,Prof-specialty,White,Female,0,0,50,0
28,Private,9,Adm-clerical,White,Female,0,0,50,0
36,Private,9,Transport-moving,White,Male,0,0,50,0
60,Private,9,Protective-serv,White,Male,0,0,40,0
71,Private,9,Sales,White,Male,0,2467,52,0
48,Private,10,Other-service,Black,Female,0,0,40,0
20,Local-gov,10,Prof-specialty,White,Male,0,0,38,0
28,Private,6,Handlers-cleaners,White,Male,0,0,40,0
27,Self-emp-not-inc,13,Prof-specialty,Asian-Pac-Islander,Female,0,0,30,0
31,State-gov,11,Protective-serv,White,Male,0,0,38,0
75,?,9,?,White,Female,2653,0,14,0
34,Private,9,Machine-op-inspct,White,Male,0,0,40,0
29,Private,9,Craft-repair,White,Male,0,0,40,0
55,Private,9,Machine-op-inspct,White,Female,0,0,40,0
21,Private,10,Sales,White,Female,0,0,40,0
62,Private,5,Priv-house-serv,Black,Female,1055,0,22,0
35,Private,8,Machine-op-inspct,White,Male,0,0,40,0
30,Private,9,Adm-clerical,White,Female,0,0,24,0
35,Private,9,Handlers-cleaners,White,Male,0,0,25,0
20,,10,,White,Female,0,0,10,0
41,Private,5,Other-service,White,Male,0,0,40,0
17,Private,7,Handlers-cleaners,White,Male,2176,0,18,0
35,Local-gov,13,Prof-specialty,White,Female,0,0,55,0
44,Federal-gov,10,Adm-clerical,Black,Female,0,0,40,0
41,Private,9,Craft-repair,White,Male,0,0,40,0
28,Private,14,Prof-specialty,White,Male,0,0,50,0
24,Private,10,Machine-op-inspct,Black,Female,0,0,45,0
29,Local-gov,10,Adm-clerical,White,Female,0,0,40,0
33,Private,9,Craft-repair,White,Male,0,0,40,0
19,Private,10,Other-service,White,Female,0,0,40,0
42,Self-emp-not-inc,13,Prof-specialty,White,Female,0,0,30,0
25,Private,6,Craft-repair,White,Male,0,0,45,0
26,Private,10,Sales,White,Female,0,0,40,0
33,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,50,0
37,Private,9,Other-service,Black,Female,0,0,30,0
34,Private,10,Sales,White,Male,0,0,60,0
24,Private,7,Protective-serv,White,Male,0,0,40,0
41,Private,9,Craft-repair,White,Male,0,0,40,0
29,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,40,0
34,Private,10,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0
31,Private,9,Sales,Black,Female,0,0,25,0
46,Private,9,Sales,White,Male,0,0,35,0
22,Private,13,Exec-managerial,White,Female,0,0,35,0
69,State-gov,10,Transport-moving,White,Male,0,0,16,0
39,Private,10,Sales,White,Male,4650,0,40,0
17,Self-emp-inc,8,Adm-clerical,White,Female,0,0,16,0
31,Private,10,Machine-op-inspct,White,Female,0,0,18,0
32,State-gov,14,Prof-specialty,White,Male,0,0,50,0
21,Private,10,Transport-moving,White,Male,0,0,10,0
32,Private,9,Machine-op-inspct,White,Male,5013,0,55,0
58,Private,4,Handlers-cleaners,White,Male,0,0,40,0
54,Private,10,Adm-clerical,White,Female,0,0,40,0
34,Private,9,Craft-repair,White,Male,0,0,45,0
46,State-gov,9,Tech-support,White,Male,0,0,40,0
65,Private,9,Sales,White,Female,0,0,40,0
32,Private,10,Sales,White,Male,0,1740,47,0
49,Private,10,Prof-specialty,White,Male,0,0,22,0
35,Private,9,Other-service,White,Female,0,0,52,0
28,Private,9,Sales,White,Female,0,0,45,0
25,Private,13,Prof-specialty,White,Female,0,0,15,0
19,Private,10,Sales,White,Female,0,0,20,0
22,State-gov,10,Handlers-cleaners,White,Male,0,0,35,0
55,Private,11,Machine-op-inspct,White,Male,0,0,45,0
44,Private,10,Prof-specialty,Black,Female,0,0,40,0
28,Private,16,Prof-specialty,White,Male,594,0,50,0
47,Local-gov,9,Adm-clerical,White,Female,0,0,35,0
30,Private,10,Sales,White,Female,0,0,65,0
30,Private,9,Adm-clerical,White,Male,0,0,40,0
32,Private,6,Sales,White,Female,0,0,35,0
19,Self-emp-inc,9,Other-service,White,Male,0,0,6,0
19,Private,10,Other-service,White,Male,0,0,18,0
41,Private,11,Craft-repair,White,Male,0,0,42,0
58,Self-emp-not-inc,14,Exec-managerial,White,Male,0,0,50,0
44,Private,13,Prof-specialty,White,Male,0,0,45,0
36,Private,12,Sales,White,Female,0,0,40,0
44,Private,2,Farming-fishing,White,Male,0,0,40,0
67,Private,9,Sales,White,Male,0,0,10,0
40,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,45,0
30,Private,10,Adm-clerical,White,Female,0,0,30,0
46,Self-emp-not-inc,9,Transport-moving,White,Male,0,0,50,0
23,Private,13,Exec-managerial,White,Male,0,0,40,0
33,Self-emp-inc,13,Prof-specialty,White,Male,0,0,45,0
26,Private,6,Other-service,White,Female,0,0,40,0
22,Private,12,Prof-specialty,White,Female,0,0,16,0
34,State-gov,9,Other-service,Black,Male,0,0,42,0
30,Private,10,Craft-repair,White,Male,0,0,58,0
21,Private,10,Adm-clerical,White,Female,4416,0,24,0
58,Private,9,Adm-clerical,White,Male,0,0,40,0
34,Self-emp-inc,9,Craft-repair,White,Male,2829,0,78,0
29,Federal-gov,13,Prof-specialty,White,Male,0,0,40,0
20,Private,6,Handlers-cleaners,White,Male,0,0,50,0
45,Private,4,Adm-clerical,White,Female,0,0,20,0
27,Private,9,Craft-repair,White,Male,0,0,40,0
27,Private,9,Adm-clerical,White,Female,0,0,45,0
44,Private,9,Sales,White,Female,0,0,40,0
22,Private,9,Craft-repair,White,Male,0,0,40,0
20,Private,10,Sales,White,Female,0,0,28,0
46,Private,9,Handlers-cleaners,Black,Male,0,0,40,0
30,Private,9,Craft-repair,White,Male,0,0,40,0
18,Private,9,Adm-clerical,White,Female,0,0,20,0
19,Local-gov,10,Prof-specialty,White,Female,0,0,30,0
47,Private,10,Machine-op-inspct,White,Male,0,0,40,0
47,Self-emp-not-inc,13,Exec-managerial,Asian-Pac-Islander,Female,0,0,60,0
85,Private,9,Sales,White,Male,0,0,35,0
21,?,11,?,White,Male,0,0,40,0
80,Private,9,Machine-op-inspct,White,Female,0,0,16,0
57,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,75,0
31,Private,10,Adm-clerical,White,Male,0,0,40,0
52,Private,10,Exec-managerial,White,Female,0,0,40,0
25,Private,9,Craft-repair,White,Male,0,1579,40,0
28,Private,4,Sales,White,Male,0,0,40,0
28,Private,11,Exec-managerial,White,Female,0,0,23,0
22,State-gov,10,Adm-clerical,White,Female,0,0,40,0
41,Private,9,Sales,White,Male,0,0,62,0
49,Federal-gov,10,Exec-managerial,White,Female,0,0,50,0
24,Private,10,Sales,Asian-Pac-Islander,Male,0,0,20,0
42,Private,13,Exec-managerial,White,Male,0,0,40,0
25,Private,9,Craft-repair,Black,Male,0,0,40,0
53,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,85,0
45,Private,13,Machine-op-inspct,White,Male,0,0,40,0
40,Private,10,Sales,Amer-Indian-Eskimo,Female,0,0,40,0
18,Private,8,Other-service,White,Male,0,0,15,0
26,Private,13,Sales,Asian-Pac-Islander,Male,0,0,20,0
45,Private,9,Other-service,White,Female,0,0,35,0
45,Private,13,Prof-specialty,White,Female,0,0,40,0
19,Private,9,Sales,White,Male,2907,0,30,0
35,Private,6,Craft-repair,White,Male,0,0,60,0
28,Private,13,Adm-clerical,White,Female,0,0,40,0
41,Private,4,Exec-managerial,White,Male,0,0,60,0
32,Private,9,Craft-repair,Other,Male,0,0,40,0
19,Private,7,Sales,White,Female,0,0,25,0
51,Private,9,Machine-op-inspct,White,Male,0,0,50,0
35,Private,13,Sales,White,Male,0,0,40,0
55,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,50,0
43,Private,10,Adm-clerical,White,Female,0,0,38,0
58,Private,9,Exec-managerial,White,Female,0,0,50,0
34,Private,13,Exec-managerial,White,Female,0,0,40,0
28,Private,10,Adm-clerical,Black,Male,0,0,40,0
44,Private,9,Sales,Black,Female,0,0,40,0
35,Private,13,Prof-specialty,White,Male,5013,0,40,0
24,Private,9,Craft-repair,White,Male,0,0,50,0
19,?,9,?,White,Male,0,0,40,0
43,Private,13,Exec-managerial,White,Male,0,0,50,0
47,Private,13,Sales,White,Male,0,0,45,0
17,Private,7,Handlers-cleaners,White,Male,0,0,20,0
33,Private,14,Exec-managerial,White,Female,0,0,40,0
23,Private,13,Sales,White,Female,0,0,20,0
46,Private,10,Adm-clerical,White,Female,0,0,40,0
45,Self-emp-not-inc,6,Craft-repair,White,Male,0,0,65,0
29,Private,12,Sales,White,Female,0,0,32,0
45,Private,9,Adm-clerical,White,Female,0,0,40,0
47,Local-gov,9,Exec-managerial,White,Female,0,0,40,0
30,State-gov,14,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,50,0
42,Private,5,Craft-repair,White,Male,0,0,40,0
41,Private,9,Transport-moving,White,Male,0,0,60,0
18,Private,9,Sales,White,Female,0,0,36,0
53,Self-emp-inc,10,Farming-fishing,White,Male,0,0,60,0
23,Private,10,Prof-specialty,White,Male,0,0,25,0
58,Self-emp-inc,13,Prof-specialty,White,Male,0,0,40,0
23,,11,,Black,Male,0,0,40,0
27,Private,12,Transport-moving,Asian-Pac-Islander,Male,0,0,40,0
33,Local-gov,9,Other-service,Amer-Indian-Eskimo,Male,0,0,40,0
26,Private,10,Other-service,White,Male,0,0,40,0
40,State-gov,14,Prof-specialty,White,Female,0,0,20,0
18,Private,9,Sales,White,Female,0,0,28,0
30,Private,9,Craft-repair,White,Male,0,0,40,0
20,Private,10,Other-service,White,Male,0,1719,36,0
64,?,9,?,White,Male,0,0,10,0
65,,8,,White,Male,0,0,10,0
38,Private,9,Craft-repair,White,Male,0,0,40,0
39,Self-emp-not-inc,10,Farming-fishing,White,Male,2829,0,90,0
19,Private,10,Sales,White,Female,0,0,15,0
36,Private,9,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,40,0
34,Private,11,Craft-repair,White,Male,0,0,53,0
50,Private,15,Prof-specialty,Asian-Pac-Islander,Female,0,1590,25,0
82,?,4,?,White,Male,0,0,5,0
58,Private,9,Adm-clerical,White,Female,0,0,40,0
58,Private,9,Exec-managerial,White,Male,0,0,45,0
73,,9,,White,Male,0,0,10,0
41,,9,,White,Female,3418,0,40,0
19,Private,4,Other-service,White,Male,0,0,33,0
23,Federal-gov,13,Prof-specialty,White,Female,0,0,15,0
45,Local-gov,11,Protective-serv,White,Male,0,0,40,0
41,Private,13,Handlers-cleaners,Black,Male,0,0,40,0
26,Private,11,Sales,White,Female,594,0,35,0
40,Private,9,Protective-serv,Black,Female,0,0,40,0
29,Private,14,Exec-managerial,White,Male,0,0,45,0
18,Private,9,Adm-clerical,White,Female,0,0,25,0
33,Private,13,Craft-repair,White,Male,0,0,45,0
27,Private,13,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0
22,Private,10,Handlers-cleaners,White,Male,0,0,35,0
59,Private,9,Craft-repair,Black,Male,0,0,60,0
38,Private,9,Craft-repair,White,Male,0,0,48,0
