age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
43,Local-gov,14,Prof-specialty,White,Female,0,0,65,0
42,Private,10,Machine-op-inspct,White,Female,0,0,40,0
35,Private,7,Machine-op-inspct,White,Male,0,0,50,0
58,Private,11,Exec-managerial,White,Male,3908,0,40,0
23,Private,10,Sales,White,Female,0,0,20,0
29,Private,9,Machine-op-inspct,White,Male,0,0,50,1
36,State-gov,13,Sales,White,Male,0,0,40,0
45,Private,14,Exec-managerial,White,Male,0,0,40,1
40,Self-emp-not-inc,13,Sales,White,Male,0,0,40,0
32,Private,13,Exec-managerial,White,Male,0,0,40,1
58,Private,9,Craft-repair,White,Male,0,0,40,1
35,Private,13,Prof-specialty,White,Male,0,0,40,1
72,Other,4,Other,White,Female,0,0,20,0
34,Private,9,Exec-managerial,White,Male,0,0,40,1
35,State-gov,9,Other-service,Black,Female,0,0,40,0
25,Private,9,Adm-clerical,Black,Female,0,0,32,0
50,Private,6,Other-service,Black,Male,0,0,40,0
22,Other,9,Other,Black,Female,0,0,40,0
42,Self-emp-inc,13,Prof-specialty,White,Male,0,1977,40,1
50,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,51,1
34,Federal-gov,10,Adm-clerical,Black,Male,0,0,40,1
38,Self-emp-inc,13,Sales,White,Male,0,0,55,1
25,Private,9,Craft-repair,Black,Male,0,0,40,0
48,Private,14,Exec-managerial,White,Male,0,0,40,0
38,Private,11,Tech-support,White,Female,0,0,20,0
45,Private,13,Prof-specialty,White,Male,0,0,40,0
18,Private,7,Other-service,White,Male,0,0,40,0
51,Private,9,Other-service,White,Female,0,0,32,0
64,Private,2,Priv-house-serv,White,Female,0,0,12,0
39,Federal-gov,10,Adm-clerical,White,Male,0,0,40,1
39,Private,13,Prof-specialty,White,Female,0,0,30,1
53,Private,13,Adm-clerical,White,Female,0,0,40,0
79,Federal-gov,16,Exec-managerial,White,Male,0,0,6,1
60,Private,13,Exec-managerial,White,Male,0,0,35,1
45,Self-emp-not-inc,10,Sales,White,Male,0,0,50,0
24,Private,9,Craft-repair,White,Male,0,0,40,0
36,Private,13,Prof-specialty,White,Male,0,0,45,1
40,State-gov,11,Other-service,Black,Male,0,0,30,0
21,Private,11,Craft-repair,White,Male,0,0,40,0
43,Private,10,Machine-op-inspct,White,Male,0,0,48,1
60,Private,9,Adm-clerical,White,Female,0,0,38,0
58,Private,9,Sales,White,Male,0,0,38,0
32,Private,15,Prof-specialty,Asian-Pac-Islander,Female,15024,0,50,1
47,Self-emp-not-inc,10,Sales,White,Male,0,0,40,0
32,Federal-gov,13,Prof-specialty,Asian-Pac-Islander,Male,0,0,56,1
34,Local-gov,14,Prof-specialty,Black,Male,0,0,40,0
53,Private,13,Prof-specialty,White,Male,0,0,80,0
25,Private,7,Sales,Asian-Pac-Islander,Male,0,0,35,0
45,Local-gov,10,Protective-serv,White,Male,0,0,40,1
51,State-gov,9,Other-service,White,Male,0,0,40,1
29,Private,10,Prof-specialty,White,Female,0,0,24,0
45,Local-gov,9,Protective-serv,White,Male,0,0,40,1
26,Private,13,Craft-repair,White,Male,0,0,40,1
34,Private,6,Other-service,White,Female,0,0,38,0
41,Local-gov,10,Adm-clerical,Black,Female,0,0,40,0
48,Local-gov,10,Exec-managerial,White,Female,5178,0,40,1
60,Private,9,Transport-moving,White,Male,0,0,44,1
55,Local-gov,12,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
25,Other,8,Other,White,Female,0,0,30,0
20,Private,9,Other-service,White,Female,0,0,40,0
64,Private,6,Transport-moving,White,Male,0,0,50,0
28,Other,9,Other,White,Female,3103,0,20,0
37,Private,9,Handlers-cleaners,Black,Female,0,0,30,0
40,Private,13,Exec-managerial,White,Male,0,0,50,1
37,Private,8,Priv-house-serv,Black,Female,0,0,40,0
54,Local-gov,13,Prof-specialty,White,Male,7688,0,40,1
45,Private,9,Machine-op-inspct,White,Female,0,0,40,0
47,Private,9,Other-service,White,Female,0,0,30,1
35,Private,10,Exec-managerial,White,Male,15024,0,60,1
55,Private,9,Adm-clerical,White,Male,0,0,25,0
28,Private,14,Prof-specialty,White,Male,0,0,38,1
52,Private,14,Prof-specialty,White,Male,0,0,40,0
54,Private,9,Craft-repair,White,Male,0,0,48,1
69,Other,10,Other,White,Male,1848,0,1,0
55,Self-emp-not-inc,4,Farming-fishing,White,Male,0,0,50,0
27,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,60,1
46,Private,13,Prof-specialty,White,Female,0,0,40,0
40,Self-emp-inc,13,Prof-specialty,White,Male,0,0,60,0
40,Private,12,Adm-clerical,White,Female,0,0,40,0
44,Local-gov,10,Exec-managerial,White,Male,0,0,40,1
47,Local-gov,12,Adm-clerical,White,Female,0,0,35,1
69,Private,12,Exec-managerial,White,Male,0,0,24,0
51,Private,9,Other-service,White,Female,0,0,15,0
58,Private,9,Priv-house-serv,White,Male,0,1719,40,0
30,Private,10,Exec-managerial,White,Female,0,0,40,0
42,Self-emp-inc,2,Sales,White,Male,0,0,60,0
20,Private,10,Adm-clerical,White,Female,0,0,40,0
53,Private,9,Machine-op-inspct,White,Male,0,0,40,1
43,Private,14,Exec-managerial,White,Male,0,0,50,1
30,Private,11,Exec-managerial,White,Male,0,0,55,0
48,Local-gov,12,Protective-serv,White,Male,0,0,40,1
55,Private,7,Other-service,Black,Male,0,1672,40,0
42,Private,10,Prof-specialty,White,Male,0,0,40,0
36,Self-emp-inc,9,Exec-managerial,White,Male,99999,0,50,1
41,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,40,0
67,Private,11,Other-service,White,Female,0,0,24,0
76,Local-gov,9,Protective-serv,White,Male,0,0,15,0
37,Private,13,Exec-managerial,White,Male,0,0,50,1
38,Private,10,Adm-clerical,White,Female,0,0,40,0
49,Private,13,Tech-support,Asian-Pac-Islander,Female,0,0,40,0
65,Other,9,Other,White,Male,0,0,40,1
42,Private,9,Machine-op-inspct,White,Female,7298,0,40,1
52,Self-emp-not-inc,8,Exec-managerial,White,Male,0,0,50,1
67,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,60,0
60,Private,4,Transport-moving,White,Male,0,0,50,1
27,Private,10,Adm-clerical,Black,Female,0,0,40,0
40,Private,6,Transport-moving,White,Male,0,0,40,0
90,Private,14,Prof-specialty,White,Female,0,0,40,1
50,Private,10,Transport-moving,White,Male,0,0,40,1
42,Private,1,Handlers-cleaners,White,Male,0,0,25,0
26,Private,10,Craft-repair,White,Male,0,0,65,0
50,State-gov,14,Prof-specialty,White,Female,0,0,40,0
32,Private,9,Handlers-cleaners,White,Female,0,0,40,0
45,Local-gov,14,Prof-specialty,White,Male,7688,0,40,1
17,Private,6,Sales,White,Male,0,0,5,0
33,Private,9,Handlers-cleaners,White,Male,0,0,40,0
33,Private,13,Exec-managerial,White,Female,0,0,40,1
51,Private,7,Other-service,Asian-Pac-Islander,Male,0,0,35,0
22,Private,12,Handlers-cleaners,Black,Male,0,2824,40,1
52,Private,9,Transport-moving,White,Male,0,0,45,0
44,Self-emp-not-inc,10,Farming-fishing,White,Male,0,1902,80,1
52,State-gov,9,Transport-moving,White,Male,0,0,40,0
58,Private,10,Sales,White,Male,0,0,12,0
29,Private,9,Other-service,White,Male,0,0,38,0
43,Private,13,Prof-specialty,White,Male,0,0,40,0
41,Local-gov,13,Protective-serv,White,Male,0,0,40,1
28,Private,6,Sales,White,Female,0,0,40,0
50,Private,10,Exec-managerial,White,Female,0,0,40,0
21,Private,10,Other-service,White,Male,0,0,35,0
41,Private,9,Exec-managerial,White,Male,7298,0,40,1
37,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,50,0
30,Local-gov,9,Prof-specialty,White,Male,0,0,40,0
68,Private,9,Other-service,White,Male,0,0,15,0
64,Private,9,Other-service,White,Male,0,0,28,0
55,Private,13,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
47,Private,9,Prof-specialty,Other,Female,0,0,40,0
57,Private,7,Craft-repair,White,Male,0,0,40,0
39,Private,7,Craft-repair,White,Male,0,1876,46,0
51,Self-emp-not-inc,11,Tech-support,White,Male,0,0,38,1
33,Private,13,Prof-specialty,White,Male,0,0,38,1
41,Private,9,Prof-specialty,White,Male,7688,0,43,1
45,Private,11,Craft-repair,White,Male,0,0,40,0
32,Private,14,Exec-managerial,White,Male,0,2824,55,1
30,Private,10,Exec-managerial,White,Male,0,0,50,1
21,Private,7,Other-service,White,Male,0,0,40,0
48,Self-emp-inc,15,Prof-specialty,White,Male,0,0,60,1
33,Private,9,Sales,White,Male,0,0,45,0
65,Self-emp-not-inc,5,Craft-repair,White,Male,0,0,45,0
70,Private,10,Exec-managerial,White,Male,6514,0,40,1
36,Self-emp-not-inc,13,Transport-moving,Black,Male,0,0,48,0
45,Private,13,Exec-managerial,White,Male,0,0,45,1
45,Local-gov,9,Craft-repair,Black,Male,0,0,40,1
29,Private,9,Prof-specialty,White,Male,0,0,40,1
36,Private,10,Craft-repair,White,Male,0,0,40,1
59,Private,9,Craft-repair,White,Male,0,0,40,1
54,Private,13,Prof-specialty,White,Male,0,1340,40,0
43,Private,9,Craft-repair,White,Male,0,0,42,1
22,Private,10,Other-service,White,Female,0,0,25,0
43,Self-emp-inc,10,Exec-managerial,White,Male,0,0,40,0
41,Private,9,Machine-op-inspct,White,Male,0,0,40,0
27,Private,10,Machine-op-inspct,White,Male,0,0,40,0
42,Private,9,Craft-repair,White,Male,0,0,40,1
44,Self-emp-not-inc,14,Prof-specialty,White,Male,0,0,40,0
44,Private,13,Sales,White,Male,0,0,50,1
22,Other,10,Other,White,Female,0,0,30,0
37,Self-emp-inc,13,Craft-repair,White,Male,15024,0,55,1
22,Private,9,Sales,Other,Male,0,0,45,0
33,Private,9,Craft-repair,White,Male,0,0,40,0
59,Private,9,Craft-repair,White,Male,0,0,40,0
52,Federal-gov,9,Exec-managerial,White,Male,7298,0,40,1
55,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,72,0
39,Self-emp-inc,11,Exec-managerial,White,Male,0,0,60,1
32,Private,13,Exec-managerial,White,Male,0,0,40,1
30,Private,11,Sales,White,Female,0,0,40,1
58,State-gov,14,Adm-clerical,White,Male,15024,0,43,1
21,Private,10,Sales,White,Male,0,0,8,0
21,Private,9,Craft-repair,White,Male,0,0,40,0
72,Other,7,Other,White,Male,0,0,40,0
57,Private,9,Craft-repair,White,Male,0,0,40,0
46,Private,10,Adm-clerical,White,Female,0,0,40,0
21,Private,10,Other-service,White,Female,0,0,9,0
56,Private,16,Prof-specialty,White,Male,0,0,50,0
44,Private,13,Sales,White,Male,0,0,40,1
36,Private,13,Exec-managerial,White,Male,0,0,55,1
31,State-gov,12,Tech-support,White,Male,0,0,40,1
53,Private,8,Other-service,White,Male,0,0,40,0
28,Private,9,Adm-clerical,White,Female,0,0,50,0
57,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,30,1
26,Private,11,Handlers-cleaners,White,Male,0,0,80,0
27,Other,14,Other,Asian-Pac-Islander,Male,0,0,20,0
35,Private,14,Sales,White,Male,0,0,40,1
33,Self-emp-inc,13,Sales,White,Male,0,0,65,0
54,Private,7,Other-service,White,Female,0,0,43,0
48,Self-emp-inc,13,Sales,White,Male,0,0,40,1
52,Private,2,Farming-fishing,White,Male,0,0,56,1
31,Private,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,45,1
39,Private,9,Adm-clerical,White,Male,0,0,40,0
48,Private,7,Other-service,White,Female,0,0,40,0
37,Private,9,Machine-op-inspct,White,Male,0,0,40,0
45,Self-emp-inc,13,Sales,White,Male,7298,0,40,1
34,Private,12,Exec-managerial,White,Male,0,0,60,1
75,Self-emp-not-inc,10,Craft-repair,Black,Male,0,1735,40,0
22,Private,9,Adm-clerical,Black,Female,0,0,38,0
56,Private,14,Exec-managerial,White,Male,0,0,50,1
63,Private,8,Sales,White,Male,0,0,40,1
49,Self-emp-not-inc,5,Craft-repair,White,Male,0,0,40,0
52,Private,9,Craft-repair,White,Male,0,0,40,0
68,Self-emp-not-inc,9,Sales,White,Male,0,0,24,1
39,Private,13,Handlers-cleaners,White,Female,0,0,40,1
64,Federal-gov,12,Other-service,Asian-Pac-Islander,Male,0,0,40,1
37,Private,13,Transport-moving,White,Male,0,0,46,0
43,Private,13,Adm-clerical,White,Female,0,0,40,0
28,Private,6,Machine-op-inspct,White,Female,0,0,40,0
32,Private,12,Handlers-cleaners,White,Male,0,0,40,0
30,Private,10,Other-service,White,Female,0,0,6,0
34,Private,13,Sales,White,Male,27828,0,40,1
48,Private,9,Transport-moving,White,Male,0,0,40,1
22,Private,9,Sales,Black,Female,0,0,35,0
56,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,50,1
37,Private,16,Prof-specialty,Asian-Pac-Islander,Male,7298,0,40,1
62,Without-pay,10,Adm-clerical,White,Female,0,0,16,0
59,Private,9,Craft-repair,White,Male,0,0,40,0
47,Local-gov,14,Prof-specialty,White,Male,0,1887,50,1
58,Self-emp-not-inc,10,Prof-specialty,White,Male,0,0,32,0
50,Private,13,Sales,White,Male,0,0,40,0
54,Self-emp-not-inc,10,Farming-fishing,White,Male,0,0,45,1
24,Private,9,Exec-managerial,White,Female,0,0,40,0
34,Self-emp-inc,10,Exec-managerial,White,Male,0,0,65,1
49,Private,6,Transport-moving,Black,Male,0,0,42,1
30,Self-emp-not-inc,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,50,1
39,State-gov,9,Other-service,White,Female,0,0,55,0
56,Self-emp-not-inc,9,Other-service,White,Male,0,1902,60,1
62,Other,4,Other,White,Male,3411,0,50,0
27,Private,9,Handlers-cleaners,White,Male,0,0,40,0
33,Private,10,Sales,Black,Female,0,0,40,0
22,Private,7,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,0
25,Private,5,Craft-repair,White,Male,914,0,40,0
28,Self-emp-inc,13,Handlers-cleaners,White,Male,15024,0,65,1
41,Private,13,Prof-specialty,White,Male,4650,0,45,0
19,Without-pay,9,Farming-fishing,White,Male,0,0,20,0
38,State-gov,10,Exec-managerial,White,Male,0,0,40,0
41,Private,14,Prof-specialty,White,Male,0,0,45,1
38,Private,13,Tech-support,White,Male,0,0,40,1
46,Private,11,Machine-op-inspct,White,Male,0,0,40,0
47,Private,15,Prof-specialty,Asian-Pac-Islander,Male,99999,0,55,1
36,Private,9,Adm-clerical,White,Female,0,0,40,0
41,Private,13,Sales,White,Male,0,0,40,1
41,Private,9,Machine-op-inspct,Black,Male,0,0,40,0
42,State-gov,13,Prof-specialty,White,Male,0,0,40,1
67,Local-gov,10,Adm-clerical,Black,Female,0,0,20,0
21,Local-gov,8,Other-service,Black,Male,0,0,20,0
51,Private,9,Transport-moving,Black,Male,0,0,40,0
67,Self-emp-not-inc,10,Sales,White,Male,0,0,40,0
55,Private,13,Sales,White,Female,0,0,8,0
36,Private,10,Adm-clerical,White,Male,0,0,55,0
50,Local-gov,13,Prof-specialty,White,Female,0,0,50,0
90,Private,9,Adm-clerical,White,Female,0,0,40,1
27,Private,13,Sales,White,Male,0,0,75,1
40,Private,9,Craft-repair,White,Male,0,0,40,0
25,Private,12,Craft-repair,White,Male,0,0,40,0
38,Private,12,Prof-specialty,White,Male,0,0,40,1
44,Private,9,Adm-clerical,White,Female,0,0,38,0
56,Local-gov,10,Protective-serv,Black,Male,0,0,48,0
41,Private,9,Craft-repair,White,Male,7688,0,38,1
47,Private,9,Machine-op-inspct,White,Male,0,0,45,0
38,Private,9,Craft-repair,White,Male,0,0,40,1
39,Private,14,Exec-managerial,White,Female,0,2415,65,1
57,Other,10,Other,White,Female,0,0,40,0
26,State-gov,9,Protective-serv,White,Male,0,0,40,0
18,Private,8,Adm-clerical,White,Female,0,0,20,0
56,Private,2,Craft-repair,White,Male,0,0,40,0
17,Private,7,Adm-clerical,White,Male,0,0,20,0
62,Self-emp-not-inc,9,Transport-moving,White,Male,0,0,48,0
43,Self-emp-not-inc,16,Prof-specialty,White,Male,0,0,42,1
40,Private,9,Prof-specialty,White,Male,0,0,40,1
45,Local-gov,10,Exec-managerial,White,Male,0,0,40,1
44,Self-emp-inc,13,Exec-managerial,White,Male,0,0,60,1
29,Private,11,Exec-managerial,Black,Male,0,2415,40,1
38,State-gov,9,Adm-clerical,White,Female,0,0,38,0
58,Other,10,Other,White,Male,0,0,40,1
31,Private,13,Protective-serv,White,Male,0,0,40,0
31,Private,13,Sales,Black,Female,0,0,50,0
59,Self-emp-inc,15,Prof-specialty,White,Male,0,0,40,1
33,Private,14,Exec-managerial,White,Male,0,0,40,1
49,Private,9,Other-service,White,Female,0,0,35,0
22,Local-gov,13,Prof-specialty,White,Female,0,0,15,0
44,Private,14,Sales,White,Male,0,0,44,1
59,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,25,0
47,Private,9,Tech-support,White,Male,0,0,65,1
39,Private,9,Other-service,White,Female,0,0,40,0
25,Private,13,Tech-support,White,Female,0,1564,30,1
42,Private,13,Tech-support,White,Male,7298,0,45,1
45,Private,10,Sales,White,Male,0,0,40,0
43,Self-emp-not-inc,13,Prof-specialty,White,Male,0,1977,40,1
49,Private,12,Prof-specialty,White,Male,0,0,45,1
36,Other,9,Other,White,Female,0,0,30,0
34,Private,9,Machine-op-inspct,Black,Female,0,0,40,0
36,Private,10,Exec-managerial,White,Male,0,0,50,1
43,Self-emp-not-inc,15,Prof-specialty,White,Female,0,0,5,1
33,Private,10,Adm-clerical,Black,Female,0,0,40,0
23,Private,13,Sales,White,Female,0,0,40,0
35,Private,9,Machine-op-inspct,White,Female,0,0,40,0
22,Private,10,Prof-specialty,White,Male,0,0,50,0
31,Private,9,Adm-clerical,White,Female,0,0,40,1
48,Private,13,Exec-managerial,White,Male,0,0,48,1
27,Private,10,Adm-clerical,Black,Female,0,0,40,0
43,Private,9,Machine-op-inspct,Black,Male,0,0,40,1
54,Private,16,Prof-specialty,White,Male,15024,0,45,1
50,Private,9,Craft-repair,White,Male,0,0,15,0
48,Self-emp-not-inc,10,Other-service,White,Male,0,0,40,0
27,Private,12,Other-service,Asian-Pac-Islander,Female,0,0,35,0
19,Private,10,Machine-op-inspct,White,Female,0,0,20,0
29,Private,10,Exec-managerial,White,Female,0,0,40,0
24,Private,10,Adm-clerical,Black,Female,0,0,40,0
43,Local-gov,13,Prof-specialty,White,Male,0,0,40,1
49,Self-emp-not-inc,6,Farming-fishing,White,Male,0,0,70,0
25,Private,10,Transport-moving,White,Female,0,0,45,0
21,Private,10,Other-service,White,Female,0,0,30,0
38,Self-emp-not-inc,14,Prof-specialty,White,Male,0,0,40,1
34,Private,10,Exec-managerial,White,Female,0,0,48,1
37,State-gov,13,Exec-managerial,White,Male,0,0,50,1
19,Private,9,Other-service,Black,Male,0,0,30,0
39,Private,5,Craft-repair,White,Male,4386,0,55,0
41,Private,15,Prof-specialty,White,Male,0,1977,50,1
32,Self-emp-inc,10,Exec-managerial,White,Male,0,0,70,0
40,Private,4,Farming-fishing,White,Female,0,0,40,0
51,Private,10,Adm-clerical,White,Male,15024,0,40,1
39,Self-emp-not-inc,10,Craft-repair,White,Male,5178,0,40,1
49,Self-emp-inc,12,Craft-repair,White,Male,0,0,40,1
24,Private,13,Sales,White,Female,0,0,40,0
33,Private,13,Farming-fishing,White,Male,0,0,40,0
25,Self-emp-not-inc,11,Farming-fishing,White,Male,0,0,40,0
36,Private,9,Machine-op-inspct,White,Male,0,0,40,0
28,Other,6,Other,White,Male,0,0,80,0
38,Private,9,Transport-moving,Black,Female,0,0,30,0
51,Private,9,Handlers-cleaners,White,Male,0,0,48,0
45,Private,4,Adm-clerical,White,Female,0,0,20,0
23,Private,10,Other-service,White,Female,0,0,30,0
29,Private,9,Adm-clerical,White,Male,0,0,40,0
36,Private,9,Craft-repair,White,Male,0,0,40,1
32,Private,13,Exec-managerial,White,Male,0,0,43,1
24,Local-gov,9,Other-service,White,Female,0,0,20,0
49,Private,13,Exec-managerial,Black,Female,27828,0,60,1
19,Private,10,Farming-fishing,White,Female,0,0,15,0
47,Private,14,Prof-specialty,White,Male,0,0,40,1
18,Private,10,Other-service,White,Male,0,0,30,0
30,Private,9,Machine-op-inspct,White,Male,0,2002,43,0
61,Private,9,Exec-managerial,White,Female,15024,0,38,1
40,Private,9,Sales,White,Male,0,0,60,0
23,Other,9,Other,Black,Female,0,0,40,0
22,Local-gov,13,Prof-specialty,White,Female,0,0,35,0
35,Private,8,Other-service,White,Female,0,0,30,0
40,Local-gov,8,Exec-managerial,White,Male,0,0,40,0
42,Private,9,Craft-repair,White,Male,0,0,42,1
47,Local-gov,14,Prof-specialty,White,Female,0,0,60,1
35,Private,9,Craft-repair,White,Male,0,2377,40,0
38,Private,13,Prof-specialty,White,Male,0,0,40,0
50,Private,4,Machine-op-inspct,White,Male,0,0,20,0
17,Private,7,Other-service,White,Female,0,0,20,0
31,Private,10,Protective-serv,White,Male,0,0,40,0
32,Private,11,Tech-support,White,Female,0,0,24,1
34,State-gov,9,Other-service,Black,Male,0,0,42,0
44,Self-emp-inc,13,Sales,White,Male,0,0,60,1
56,Private,16,Prof-specialty,White,Male,0,0,50,1
55,Self-emp-not-inc,10,Craft-repair,White,Male,0,0,50,0
68,Private,9,Other-service,White,Female,0,0,7,0
23,Private,9,Exec-managerial,White,Male,0,0,45,0
41,Private,13,Prof-specialty,White,Male,0,0,40,1
43,Self-emp-inc,13,Exec-managerial,White,Male,0,0,50,1
41,Private,9,Adm-clerical,White,Female,0,0,40,0
30,State-gov,9,Other-service,White,Female,0,0,50,0
49,Private,10,Tech-support,Black,Female,0,0,35,0
35,Private,15,Prof-specialty,White,Male,7688,0,50,1
51,Private,10,Craft-repair,White,Male,0,0,48,1
20,Private,10,Protective-serv,Amer-Indian-Eskimo,Female,0,0,40,0
19,Private,10,Adm-clerical,White,Female,0,0,20,0
43,Private,13,Exec-managerial,White,Male,0,1902,40,1
41,Self-emp-not-inc,13,Prof-specialty,White,Male,0,0,50,0
26,Private,3,Handlers-cleaners,White,Male,0,0,40,0
33,Private,9,Craft-repair,Black,Male,0,0,40,0
41,Private,10,Craft-repair,White,Male,0,0,40,0
43,Private,9,Machine-op-inspct,Black,Female,0,0,40,0
26,Private,9,Sales,White,Female,0,0,40,0
28,Private,9,Handlers-cleaners,White,Male,0,0,40,0
45,Private,13,Prof-specialty,White,Male,0,0,50,1
42,Private,13,Sales,White,Male,0,0,40,1
66,Private,13,Prof-specialty,White,Male,0,0,40,1
37,Private,10,Tech-support,White,Female,0,0,40,0
27,State-gov,9,Tech-support,White,Male,0,0,40,0
28,Private,9,Transport-moving,White,Male,0,0,45,1
61,Private,16,Prof-specialty,White,Male,0,0,40,1
37,Private,9,Craft-repair,White,Male,0,0,40,1
45,Private,9,Machine-op-inspct,White,Male,0,0,44,1
19,Private,9,Handlers-cleaners,Black,Male,0,0,20,0
51,Federal-gov,10,Prof-specialty,White,Male,0,0,40,1
39,Local-gov,14,Prof-specialty,White,Female,0,0,30,1
42,Federal-gov,12,Prof-specialty,White,Female,0,0,40,1
27,Private,13,Sales,White,Female,0,0,40,0
54,Local-gov,14,Adm-clerical,White,Male,7298,0,40,1
32,Private,13,Exec-managerial,White,Male,7688,0,40,1
33,Private,14,Exec-managerial,White,Female,0,0,40,0
30,Private,13,Exec-managerial,White,Female,0,0,40,1
23,Private,10,Other-service,White,Female,0,0,20,0
24,Private,9,Other-service,White,Female,0,0,55,0
62,Private,9,Sales,White,Male,0,0,44,0
38,Private,9,Machine-op-inspct,White,Male,0,0,40,0
41,Private,13,Craft-repair,White,Male,99999,0,40,1
67,Federal-gov,9,Adm-clerical,White,Male,0,0,40,1
45,Private,10,Craft-repair,White,Male,0,1902,40,1
54,Other,9,Other,White,Male,0,0,40,0
42,Private,14,Prof-specialty,White,Male,0,0,50,0
41,Private,14,Other-service,White,Female,0,0,50,1
52,Federal-gov,10,Adm-clerical,White,Male,0,0,40,0
36,Private,13,Transport-moving,White,Male,0,0,40,0
34,Private,13,Tech-support,White,Male,0,0,48,1
35,State-gov,13,Prof-specialty,White,Female,0,0,40,0
63,Other,13,Other,White,Male,0,0,8,1
38,Self-emp-inc,10,Exec-managerial,White,Female,0,0,45,0
69,Local-gov,12,Adm-clerical,White,Female,0,0,40,0
